ts_ms,dt,bar,interesting,armed_dir,up_age,dn_age,aligned_bull,aligned_bear,price,ema25,ema200,atr_m1,adx_m1,min_adx,adx_pass,trend_quality,tq_pass,htf_block_long,htf_block_short,sideway_block,price_ok,in_session,detected,det_long,gate,atr_pctile,min_entry_pctile,atr_pctile_low,atr_pctile_high,min_entry_block,is_high_risk,potential_loss_usd,entry_max_loss,opposing_pos,entrytype_blocked,final_decision,ema75,ema100,m1_diplus,m1_diminus,m5_adx,m5_diplus,m5_diminus,m15_adx,m15_diplus,m15_diminus
1773317340000,2026.03.12 12:09,773860,1,-1,-1,0,0,1,5169.72700,5175.59321,5178.62918,2.42750,53.245,18.000,1,8,1,1,0,0,1,1,1,0,fired,93.75,70.00,20.00,90.00,0,1,159.91,118.35,0,0,HIGH_RISK_ROUTE,5177.96751,5178.62358,3.879,31.674,36.918,9.719,28.731,20.087,16.784,21.130
1773321060000,2026.03.12 13:11,773922,1,1,0,-1,1,0,5182.95200,5180.60250,5177.43759,2.94829,31.067,18.000,1,8,1,0,1,0,1,1,1,1,fired,75.00,70.00,20.00,90.00,0,0,102.31,118.35,0,0,FIRE,5177.72956,5177.48150,23.879,9.329,29.195,22.308,14.302,21.364,25.106,22.031
1773321840000,2026.03.12 13:24,773935,1,-1,-1,0,0,1,5171.86900,5176.44300,5177.20667,4.19693,40.376,18.000,1,7,1,1,0,1,1,1,0,0,sideway,96.88,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway,5176.96696,5176.99224,10.997,28.274,26.932,14.522,29.304,19.738,22.947,19.094
1773321900000,2026.03.12 13:25,773936,1,-1,-1,1,0,1,5168.91200,5176.09115,5177.15136,4.42357,40.808,18.000,1,7,1,1,0,0,1,1,0,0,deferred,96.88,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred,5176.82535,5176.88769,9.620,24.504,26.932,14.522,29.304,19.738,22.947,19.094
1773321960000,2026.03.12 13:26,773937,1,-1,-1,2,0,1,5171.61000,5175.53891,5177.06598,4.55536,41.182,18.000,1,7,1,1,0,0,1,1,1,0,fired,96.88,70.00,20.00,90.00,0,0,89.40,100.00,0,0,FIRE,5176.60553,5176.72492,8.337,21.237,26.932,14.522,29.304,19.738,22.947,19.094
1773360000000,2026.03.13 00:00,774508,1,1,0,-1,1,0,5103.23700,5097.86390,5093.15826,1.80336,24.045,18.000,1,7,1,0,1,0,1,1,1,1,fired,46.88,70.00,20.00,90.00,1,1,158.74,100.00,0,0,HIGH_RISK_ROUTE,5094.95930,5093.72880,24.343,19.717,25.713,17.085,6.684,33.944,22.050,11.927
1773377940000,2026.03.13 04:59,774807,1,-1,-1,0,0,1,5104.42600,5105.24292,5110.50309,1.19650,19.733,18.000,1,4,0,1,0,0,1,1,0,0,tq,0.00,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:tq,5108.10403,5109.18455,16.517,17.708,38.771,8.637,23.484,24.288,13.232,21.741
1773378000000,2026.03.13 05:00,774808,1,-1,-1,1,0,1,5105.01600,5105.18008,5110.44011,1.23993,18.738,18.000,1,1,0,1,0,0,1,1,0,0,tq,0.00,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:tq,5108.00186,5109.08743,19.639,15.347,38.771,8.637,23.484,24.288,13.232,21.741
1773378060000,2026.03.13 05:01,774809,1,-1,-1,2,0,1,5104.73400,5105.16746,5110.38390,1.28043,19.046,18.000,1,1,0,1,0,0,1,1,0,0,tq,3.13,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:tq,5107.91892,5109.00434,20.394,13.301,38.771,8.637,23.484,24.288,13.232,21.741
1773378120000,2026.03.13 05:02,774810,1,-1,-1,3,0,1,5105.97400,5105.13412,5110.32535,1.31800,21.175,18.000,1,0,0,1,0,0,0,1,0,0,price,15.63,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,5107.83045,5108.91719,23.946,11.527,38.771,8.637,23.484,24.288,13.232,21.741
1773378180000,2026.03.13 05:03,774811,1,-1,-1,4,0,1,5104.84000,5105.19872,5110.28026,1.29250,21.970,18.000,1,2,0,1,0,0,1,1,0,0,tq,3.13,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:tq,5107.77888,5108.85713,20.753,11.892,38.771,8.637,23.484,24.288,13.232,21.741
1773378300000,2026.03.13 05:05,774813,1,-1,-1,6,0,1,5103.32900,5105.11119,5110.16345,1.31600,20.511,18.000,1,6,1,1,0,0,1,1,1,0,fired,12.50,70.00,20.00,90.00,1,1,110.08,100.00,0,0,HIGH_RISK_ROUTE,5107.60543,5108.68569,15.588,26.125,37.135,11.824,20.353,24.288,13.232,21.741
1773403140000,2026.03.13 11:59,775227,1,1,0,-1,1,0,5107.66700,5096.20258,5091.56956,2.43636,42.488,18.000,1,8,1,0,1,0,1,1,1,1,fired,90.63,70.00,20.00,90.00,0,1,249.02,100.00,0,0,HIGH_RISK_ROUTE,5094.00324,5093.18583,42.827,5.721,21.121,28.073,9.832,16.284,21.508,10.842
1773411900000,2026.03.13 14:25,775373,1,-1,-1,0,0,1,5088.74000,5094.63451,5103.20386,3.75129,37.006,18.000,1,7,1,1,0,0,1,1,1,0,fired,68.75,70.00,20.00,90.00,1,1,224.52,100.00,0,0,HIGH_RISK_ROUTE,5101.73031,5103.19341,16.302,18.247,43.434,8.450,35.459,23.291,16.778,21.344
1773622620000,2026.03.16 00:57,775942,1,1,0,-1,1,0,5023.57600,5023.30335,5015.01458,3.52064,18.984,18.000,1,1,0,0,0,0,1,1,0,0,tq,65.63,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:tq,5017.21004,5015.19973,18.063,20.467,22.153,17.678,19.268,33.826,19.587,16.437
1773622680000,2026.03.16 00:58,775943,1,1,1,-1,1,0,5026.23000,5023.32433,5015.10330,3.75236,18.395,18.000,1,4,0,0,0,0,1,1,0,0,tq,96.88,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:tq,5017.38688,5015.37067,23.789,17.738,22.153,17.678,19.268,33.826,19.587,16.437
1773623100000,2026.03.16 01:05,775950,1,1,8,-1,1,0,5015.28600,5022.57844,5015.58499,5.62300,25.920,18.000,1,0,0,1,0,0,0,1,0,0,price,90.63,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price,5018.18733,5016.24814,9.539,27.602,19.385,14.725,22.015,30.482,16.975,14.245
1773623160000,2026.03.16 01:06,775951,1,1,9,-1,1,0,5020.78300,5022.01749,5015.58190,5.83879,24.182,18.000,1,0,0,1,0,0,0,1,0,0,price,93.75,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price,5018.10674,5016.22850,18.460,23.922,19.385,14.725,22.015,30.482,16.975,14.245
1773623220000,2026.03.16 01:07,775952,1,1,10,-1,1,0,5017.36200,5021.92253,5015.63579,6.20436,22.932,18.000,1,0,0,1,0,0,0,1,0,0,price,96.88,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price,5018.18108,5016.32145,15.999,21.560,19.385,14.725,22.015,30.482,16.975,14.245
1773623460000,2026.03.16 01:11,775956,1,1,14,-1,1,0,5010.90500,5019.94607,5015.60674,6.18221,28.624,18.000,1,0,0,1,0,0,0,1,0,0,price,81.25,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price,5017.82816,5016.20833,9.026,24.961,19.446,12.762,19.080,30.482,16.975,14.245
1773623520000,2026.03.16 01:12,775957,1,1,15,-1,1,0,5004.78700,5019.25060,5015.55802,6.52014,32.672,18.000,1,0,0,1,0,0,0,1,0,0,price,90.63,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price,5017.63585,5016.10010,7.822,30.322,19.446,12.762,19.080,30.482,16.975,14.245
1773623580000,2026.03.16 01:13,775958,1,1,16,-1,1,0,4994.43100,5018.13802,5015.44640,6.41443,37.669,18.000,1,0,0,1,0,0,0,1,0,0,price,87.50,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price,5017.27893,5015.86922,6.779,38.650,19.446,12.762,19.080,30.482,16.975,14.245
1773624240000,2026.03.16 01:24,775969,1,-1,-1,0,0,1,4995.35100,5006.90089,5013.58365,6.58757,32.439,18.000,1,8,1,1,0,0,1,1,1,0,fired,53.13,70.00,20.00,90.00,1,1,281.05,100.00,0,0,HIGH_RISK_ROUTE,5012.25699,5012.31441,9.663,28.565,27.737,8.973,21.996,29.183,14.712,22.413
1773629160000,2026.03.16 02:46,776051,1,-1,-1,0,0,1,5005.31000,5008.26211,5010.18841,3.41964,19.282,18.000,1,3,0,1,0,0,1,1,0,0,tq,65.63,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:tq,5009.14972,5009.16983,17.546,11.398,27.443,14.228,19.882,22.701,16.422,19.329
1773629280000,2026.03.16 02:48,776053,1,-1,-1,2,0,1,4999.69000,5007.65726,5010.06517,3.46557,19.033,18.000,1,6,1,1,0,0,1,1,1,0,fired,59.38,70.00,20.00,90.00,1,1,163.19,100.00,0,0,HIGH_RISK_ROUTE,5008.87864,5008.96928,13.179,24.320,27.443,14.228,19.882,22.701,16.422,19.329
1773639480000,2026.03.16 05:38,776223,1,-1,-1,0,0,1,5008.18300,5008.93635,5013.10619,2.42764,31.477,18.000,1,4,0,1,0,0,1,1,0,0,tq,96.88,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:tq,5012.42543,5013.05626,22.466,20.422,49.052,5.931,26.472,22.586,15.744,26.051
1773639540000,2026.03.16 05:39,776224,1,-1,-1,1,0,1,5011.95700,5008.87840,5013.05517,2.54857,30.264,18.000,1,0,0,1,0,0,0,1,0,0,price,96.88,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price,5012.30758,5012.95681,27.903,17.699,49.855,6.648,22.943,22.586,15.744,26.051
1773639600000,2026.03.16 05:40,776225,1,-1,-1,2,0,1,5014.81500,5009.11522,5013.04379,2.66007,31.243,18.000,1,0,0,1,0,0,0,1,0,0,price,93.75,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price,5012.29784,5012.93641,33.832,15.339,49.855,6.648,22.943,22.586,15.744,26.051
1773639660000,2026.03.16 05:41,776226,1,-1,-1,3,0,1,5015.75500,5009.55366,5013.06215,2.65300,33.716,18.000,1,0,0,1,0,0,0,1,0,0,price,90.63,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price,5012.36777,5012.97474,39.663,13.294,49.855,6.648,22.943,22.586,15.744,26.051
1773639720000,2026.03.16 05:42,776227,1,-1,-1,4,0,1,5014.94100,5010.03069,5013.09005,2.78364,34.064,18.000,1,0,0,1,0,0,0,1,0,0,price,90.63,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price,5012.46186,5013.03148,34.374,16.056,49.855,6.648,22.943,22.586,15.744,26.051
1773639780000,2026.03.16 05:43,776228,1,-1,-1,5,0,1,5015.43500,5010.40840,5013.10923,2.59343,34.366,18.000,1,0,0,1,0,0,0,1,0,0,price,84.38,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price,5012.53072,5013.07045,29.791,13.915,49.855,6.648,22.943,22.586,15.744,26.051
1773639840000,2026.03.16 05:44,776229,1,-1,-1,6,0,1,5016.18900,5010.79507,5013.13333,2.44421,35.071,18.000,1,0,0,0,0,0,0,1,0,0,price,78.13,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price,5012.61139,5013.11871,27.910,12.060,44.426,16.554,19.884,23.891,13.645,26.705
1773641400000,2026.03.16 06:10,776255,1,1,0,-1,1,0,5022.61900,5016.98263,5014.17880,2.20457,22.867,18.000,1,7,1,0,1,0,1,1,1,1,fired,43.75,70.00,20.00,90.00,1,1,134.16,100.00,0,0,HIGH_RISK_ROUTE,5015.21120,5014.97182,35.422,14.575,27.573,20.787,15.553,21.961,19.160,23.144
1773645660000,2026.03.16 07:21,776326,1,-1,-1,0,0,1,5006.74500,5011.03044,5016.05045,2.97843,28.814,18.000,1,7,1,1,0,0,1,1,1,0,fired,40.63,70.00,20.00,90.00,1,1,147.14,100.00,0,0,HIGH_RISK_ROUTE,5015.27862,5015.98339,8.761,15.908,31.859,9.847,28.957,18.341,20.111,27.186
1773662340000,2026.03.16 11:59,776604,1,1,0,-1,1,0,4997.12200,5007.44197,4999.12977,2.80236,68.133,18.000,1,0,0,1,0,0,0,1,0,0,price,71.88,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price,5005.52369,5003.09745,7.444,44.338,38.800,18.056,30.062,33.402,24.873,21.638
1773662400000,2026.03.16 12:00,776605,1,1,1,-1,1,0,4995.25900,5006.64812,4999.10896,2.95636,68.548,18.000,1,0,0,1,0,0,0,1,0,0,price,84.38,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price,5005.29031,5002.97551,6.451,38.426,38.800,18.056,30.062,33.402,24.873,21.638
1773662460000,2026.03.16 12:01,776606,1,1,2,-1,1,0,4999.18800,5005.77204,4999.06907,3.24943,64.931,18.000,1,0,0,1,0,0,0,1,0,0,price,96.88,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price,5005.01166,5002.81803,13.796,33.303,38.800,18.056,30.062,33.402,24.873,21.638
1773662520000,2026.03.16 12:02,776607,1,1,3,-1,1,0,4999.04100,5005.26557,4999.07030,3.24793,61.796,18.000,1,0,0,1,0,0,0,1,0,0,price,93.75,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price,5004.84989,5002.74394,11.956,28.862,38.800,18.056,30.062,33.402,24.873,21.638
1773662580000,2026.03.16 12:03,776608,1,1,4,-1,1,0,4999.09600,5004.78676,4999.07000,3.36100,56.761,18.000,1,0,0,1,0,0,0,1,0,0,price,93.75,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price,5004.68853,5002.66837,15.320,25.014,38.800,18.056,30.062,33.402,24.873,21.638
1773665100000,2026.03.16 12:45,776650,1,1,0,-1,1,0,5021.50800,5018.76329,5004.53489,2.62900,30.384,18.000,1,6,1,0,1,0,1,1,1,1,fired,0.00,70.00,20.00,90.00,1,1,262.16,100.00,0,0,HIGH_RISK_ROUTE,5012.56875,5010.05017,24.821,17.924,38.666,26.684,8.628,30.106,27.306,14.085
1773673080000,2026.03.16 14:58,776783,1,-1,-1,0,0,1,4995.75100,5002.17159,5014.42838,4.66043,48.919,18.000,1,8,1,1,0,0,1,1,1,0,fired,96.88,70.00,20.00,90.00,0,1,287.72,100.00,0,0,HIGH_RISK_ROUTE,5012.37293,5014.38846,15.351,24.559,45.559,6.824,37.606,25.194,19.262,29.926
1773705540000,2026.03.16 23:59,777262,1,1,0,-1,1,0,5012.96100,5011.94307,5008.04439,1.62243,33.223,18.000,1,7,1,0,1,0,1,1,1,1,fired,56.25,70.00,20.00,90.00,1,0,79.63,100.00,0,0,BLOCK:min_entry_pctile,5009.44593,5008.90151,25.582,22.081,32.065,31.700,12.521,23.506,25.500,12.680
1773708600000,2026.03.17 00:50,777313,1,-1,-1,0,0,1,4998.93300,5003.19142,5006.75548,1.85779,26.598,18.000,1,7,1,1,0,0,1,1,1,0,fired,0.00,70.00,20.00,90.00,1,1,123.22,100.00,0,0,HIGH_RISK_ROUTE,5005.54284,5006.08325,12.986,34.701,19.230,13.514,22.164,17.992,16.599,17.367
1773711300000,2026.03.17 01:35,777358,1,1,0,-1,1,0,5014.63700,5010.56257,5007.27702,2.00693,31.237,18.000,1,6,1,0,0,0,1,1,1,1,fired,15.63,70.00,20.00,90.00,1,1,117.96,100.00,0,0,HIGH_RISK_ROUTE,5008.00122,5007.62101,29.855,15.553,17.179,26.861,15.284,16.590,18.420,11.435
1773727980000,2026.03.17 06:13,777636,1,-1,-1,0,0,1,5010.56000,5018.20912,5027.86308,4.52679,40.432,18.000,1,7,1,1,0,0,1,1,1,0,fired,75.00,70.00,20.00,90.00,0,1,267.11,100.00,0,0,HIGH_RISK_ROUTE,5026.30237,5027.75311,15.229,22.207,39.476,8.000,37.972,36.837,18.927,22.828
1773738360000,2026.03.17 09:06,777809,1,1,0,-1,1,0,5018.19100,5022.22513,5021.48489,1.97950,24.171,18.000,1,0,0,0,0,0,0,1,0,0,price,40.63,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,5021.91878,5021.60534,14.710,34.545,25.497,13.841,10.327,26.208,15.880,9.577
1773738420000,2026.03.17 09:07,777810,1,1,1,-1,1,0,5018.83800,5021.91481,5021.45076,2.01800,27.378,18.000,1,0,0,0,0,0,0,1,0,0,price,53.13,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,5021.81523,5021.53566,12.748,36.498,25.497,13.841,10.327,26.208,15.880,9.577
1773738900000,2026.03.17 09:15,777818,1,-1,-1,0,0,1,5016.20800,5019.45663,5021.08863,2.42536,46.948,18.000,1,7,1,1,0,0,1,1,1,0,fired,96.88,70.00,20.00,90.00,0,0,79.09,100.00,0,0,FIRE,5020.81742,5020.82953,8.427,25.346,25.715,10.396,20.892,22.785,13.763,13.618
1773748980000,2026.03.17 12:03,777986,1,-1,-1,0,0,1,5002.28000,5005.60790,5008.90242,1.76921,55.638,18.000,1,7,1,1,0,0,1,1,1,0,fired,96.88,70.00,20.00,90.00,0,1,105.22,100.00,0,0,HIGH_RISK_ROUTE,5006.00270,5006.38138,12.829,31.273,23.601,20.241,27.418,25.810,11.525,15.247
1773751500000,2026.03.17 12:45,778028,1,1,0,-1,1,0,5016.35800,5016.97651,5010.90402,1.81993,29.698,18.000,1,0,0,0,1,0,0,1,0,0,price,0.00,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,5012.61063,5011.45079,9.314,17.531,32.899,33.143,14.239,25.042,22.846,12.562
1773751560000,2026.03.17 12:46,778029,1,1,1,-1,1,0,5013.95900,5016.92893,5010.96054,1.79714,32.870,18.000,1,0,0,0,1,0,0,1,0,0,price,0.00,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,5012.71473,5011.55094,8.072,26.637,32.899,33.143,14.239,25.042,22.846,12.562
1773751620000,2026.03.17 12:47,778030,1,1,2,-1,1,0,5012.61900,5016.70047,5010.99161,1.75871,37.500,18.000,1,0,0,0,1,0,0,1,0,0,price,0.00,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,5012.74929,5011.60008,6.996,36.182,32.899,33.143,14.239,25.042,22.846,12.562
1773751680000,2026.03.17 12:48,778031,1,1,3,-1,1,0,5011.48900,5016.38651,5011.00848,1.75721,42.314,18.000,1,0,0,0,1,0,0,1,0,0,price,0.00,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,5012.74567,5011.62088,6.063,39.880,32.899,33.143,14.239,25.042,22.846,12.562
1773751740000,2026.03.17 12:49,778032,1,1,4,-1,1,0,5011.96900,5016.00978,5011.01346,1.68921,44.448,18.000,1,0,0,0,1,0,0,1,0,0,price,0.00,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,5012.71076,5011.61818,9.100,34.563,29.856,28.724,23.465,25.042,22.846,12.562
1773751800000,2026.03.17 12:50,778033,1,1,5,-1,1,0,5011.91300,5015.69895,5011.02336,1.64721,46.620,18.000,1,0,0,0,1,0,0,1,0,0,price,0.00,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,5012.69016,5011.62534,7.887,32.288,29.856,28.724,23.465,25.042,22.846,12.562
1773751860000,2026.03.17 12:51,778034,1,1,6,-1,1,0,5009.91000,5015.40772,5011.03258,1.78736,49.327,18.000,1,0,0,0,1,0,0,1,0,0,price,0.00,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,5012.66857,5011.63121,6.835,34.489,29.856,28.724,23.465,25.042,22.846,12.562
1773751920000,2026.03.17 12:52,778035,1,1,7,-1,1,0,5011.63800,5014.98482,5011.02094,1.80729,49.661,18.000,1,0,0,0,1,0,0,1,0,0,price,0.00,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,5012.59194,5011.59609,9.481,29.890,29.856,28.724,23.465,25.042,22.846,12.562
1773751980000,2026.03.17 12:53,778036,1,1,8,-1,1,0,5012.80300,5014.72737,5011.02734,1.93386,47.124,18.000,1,0,0,0,1,0,0,1,0,0,price,9.38,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,5012.56545,5011.59694,13.757,25.905,29.856,28.724,23.465,25.042,22.846,12.562
1773752040000,2026.03.17 12:54,778037,1,1,9,-1,1,0,5012.61800,5014.57935,5011.04574,1.94864,44.925,18.000,1,0,0,0,0,0,0,1,0,0,price,9.38,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,5012.57204,5011.62156,11.923,22.451,26.913,24.894,21.298,25.042,22.846,12.562
1773752100000,2026.03.17 12:55,778038,1,1,10,-1,1,0,5011.74500,5014.42847,5011.06203,1.95171,43.018,18.000,1,0,0,0,0,0,0,1,0,0,price,9.38,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,5012.57332,5011.64189,10.333,19.458,26.913,24.894,21.298,25.042,22.846,12.562
1773752160000,2026.03.17 12:56,778039,1,1,11,-1,1,0,5012.91500,5014.22205,5011.06911,2.02500,39.452,18.000,1,0,0,0,0,0,0,1,0,0,price,31.25,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,5012.55031,5011.64400,12.144,16.863,26.913,24.894,21.298,25.042,22.846,12.562
1773752220000,2026.03.17 12:57,778040,1,1,12,-1,1,0,5011.54800,5014.12151,5011.08824,2.02136,37.530,18.000,1,0,0,0,0,0,0,1,0,0,price,31.25,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,5012.56044,5011.66994,10.525,17.556,26.913,24.894,21.298,25.042,22.846,12.562
1773752520000,2026.03.17 13:02,778045,1,1,17,-1,1,0,5016.05900,5013.57267,5011.15270,2.05200,27.327,18.000,1,8,1,0,0,1,1,1,0,0,sideway,37.50,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,5012.53713,5011.73876,25.911,15.563,24.363,21.575,18.458,22.225,19.800,21.414
1773752580000,2026.03.17 13:03,778046,1,1,18,-1,1,0,5015.07900,5013.76393,5011.20354,2.10557,25.596,18.000,1,8,1,0,0,1,1,1,0,0,sideway,53.13,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,5012.63496,5011.82692,22.456,16.824,24.363,21.575,18.458,22.225,19.800,21.414
1773752700000,2026.03.17 13:05,778048,1,1,20,-1,1,0,5016.68400,5014.09401,5011.30170,2.11143,21.844,18.000,1,6,1,0,1,0,1,1,0,0,deferred,56.25,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,5012.81780,5011.99427,21.281,15.455,24.111,25.273,15.997,22.225,19.800,21.414
1773752760000,2026.03.17 13:06,778049,1,1,21,-1,1,0,5015.41800,5014.29324,5011.35748,2.19443,20.649,18.000,1,3,0,0,1,0,1,1,0,0,tq,65.63,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:tq,5012.92520,5012.08998,18.443,23.896,24.111,25.273,15.997,22.225,19.800,21.414
1773752820000,2026.03.17 13:07,778050,1,1,22,-1,1,0,5015.31900,5014.37976,5011.39955,2.23693,19.613,18.000,1,2,0,0,1,1,1,1,0,0,sideway,68.75,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,5012.99444,5012.15789,15.984,20.710,24.111,25.273,15.997,22.225,19.800,21.414
1773754920000,2026.03.17 13:42,778085,1,1,57,-1,1,0,5029.37900,5019.53207,5013.34394,4.23957,26.431,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,93.75,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,5016.30265,5015.18705,25.176,11.265,20.609,20.678,13.092,17.596,17.656,16.084
1773754980000,2026.03.17 13:43,778086,1,1,58,-1,1,0,5029.46200,5020.28953,5013.51010,4.04250,30.062,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,90.63,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,5016.66589,5015.47668,32.375,9.763,20.609,20.678,13.092,17.596,17.656,16.084
1773755040000,2026.03.17 13:44,778087,1,1,59,-1,1,0,5027.24400,5020.99510,5013.67541,4.07993,28.888,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,87.50,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,5017.02133,5015.76210,28.058,18.222,23.346,27.206,11.346,18.526,23.023,13.940
1773755100000,2026.03.17 13:45,778088,1,1,60,-1,1,0,5024.57900,5021.47579,5013.81602,3.64664,25.045,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,71.88,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,5017.30530,5015.99642,24.317,24.285,23.346,27.206,11.346,18.526,23.023,13.940
1773755160000,2026.03.17 13:46,778089,1,1,61,-1,1,0,5025.35500,5021.71450,5013.92755,3.51307,23.415,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,62.50,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,5017.50734,5016.17158,21.075,27.274,23.346,27.206,11.346,18.526,23.023,13.940
1773755220000,2026.03.17 13:47,778090,1,1,62,-1,1,0,5023.62400,5021.99454,5014.04597,3.54571,22.226,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,59.38,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,5017.72534,5016.35899,18.265,24.458,23.346,27.206,11.346,18.526,23.023,13.940
1773755400000,2026.03.17 13:50,778093,1,1,65,-1,1,0,5020.62000,5022.39330,5014.34747,3.51707,19.350,18.000,1,0,0,0,1,0,0,1,0,0,age_expired,50.00,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,5018.22166,5016.80821,14.301,25.391,25.718,23.579,9.834,18.526,23.023,13.940
1773755460000,2026.03.17 13:51,778094,1,1,66,-1,1,0,5016.55800,5022.25690,5014.41247,3.60014,22.330,18.000,1,0,0,0,1,0,0,1,0,0,age_expired,53.13,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,5018.28828,5016.88600,12.394,30.125,25.718,23.579,9.834,18.526,23.023,13.940
1773755520000,2026.03.17 13:52,778095,1,1,67,-1,1,0,5012.34800,5021.81852,5014.43471,3.77879,26.733,18.000,1,0,0,0,1,0,0,1,0,0,age_expired,65.63,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,5018.24022,5016.87931,10.742,37.374,25.718,23.579,9.834,18.526,23.023,13.940
1773755580000,2026.03.17 13:53,778096,1,1,68,-1,1,0,5008.99600,5021.09002,5014.41308,4.07221,31.523,18.000,1,0,0,0,1,0,0,1,0,0,age_expired,78.13,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,5018.07655,5016.78683,9.309,40.557,25.718,23.579,9.834,18.526,23.023,13.940
