ts_ms,dt,bar,interesting,armed_dir,up_age,dn_age,aligned_bull,aligned_bear,price,ema25,ema200,atr_m1,adx_m1,min_adx,adx_pass,trend_quality,tq_pass,htf_block_long,htf_block_short,sideway_block,price_ok,in_session,detected,det_long,gate,atr_pctile,min_entry_pctile,atr_pctile_low,atr_pctile_high,min_entry_block,is_high_risk,potential_loss_usd,entry_max_loss,opposing_pos,entrytype_blocked,final_decision
1768267620000,2026.01.13 01:27,362852,1,-1,-1,8,0,1,4584.43400,4588.55303,4592.16234,2.64893,32.197,18.000,1,9,1,0,0,1,1,1,0,0,sideway,28.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1768267680000,2026.01.13 01:28,362853,1,-1,-1,9,0,1,4583.02300,4588.23618,4592.08226,2.55821,36.230,18.000,1,8,1,0,0,1,1,1,0,0,sideway,18.75,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1768267740000,2026.01.13 01:29,362854,1,-1,-1,10,0,1,4581.87800,4587.83516,4591.98838,2.50436,40.362,18.000,1,7,1,0,0,0,1,1,0,0,deferred,15.63,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1768267800000,2026.01.13 01:30,362855,1,-1,-1,11,0,1,4580.63100,4587.37692,4591.88361,2.45921,44.906,18.000,1,8,1,0,0,0,1,1,0,0,deferred,12.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1768267860000,2026.01.13 01:31,362856,1,-1,-1,12,0,1,4577.17200,4586.85800,4591.76700,2.44693,49.667,18.000,1,8,1,0,0,0,1,1,0,0,deferred,9.38,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1768267920000,2026.01.13 01:32,362857,1,-1,-1,13,0,1,4578.94100,4586.11293,4591.61576,2.52971,54.082,18.000,1,7,1,0,0,0,1,1,0,0,deferred,6.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1768267980000,2026.01.13 01:33,362858,1,-1,-1,14,0,1,4577.33100,4585.56124,4591.48441,2.61664,57.908,18.000,1,7,1,0,0,0,1,1,0,0,deferred,6.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1768268040000,2026.01.13 01:34,362859,1,-1,-1,15,0,1,4577.42400,4584.92814,4591.33774,2.48600,61.224,18.000,1,6,1,0,0,0,1,1,0,0,deferred,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1768268100000,2026.01.13 01:35,362860,1,-1,-1,16,0,1,4578.70100,4584.35090,4591.19356,2.49507,60.229,18.000,1,6,1,0,0,0,1,1,0,0,deferred,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1768268160000,2026.01.13 01:36,362861,1,-1,-1,17,0,1,4581.55600,4583.91629,4591.06410,2.56614,53.194,18.000,1,5,1,0,0,0,1,1,1,0,fired,0.00,65.00,20.00,90.00,1,1,145.98,102.08,0,0,HIGH_RISK_ROUTE
1768273860000,2026.01.13 03:11,362956,1,1,0,-1,1,0,4597.62100,4593.83568,4589.58253,1.45936,45.631,18.000,1,7,1,0,1,0,1,1,1,1,fired,0.00,65.00,20.00,90.00,1,1,123.94,102.08,0,0,HIGH_RISK_ROUTE
1768282020000,2026.01.13 05:27,363092,1,1,0,-1,1,0,4599.46900,4596.38868,4594.72717,0.93750,37.249,18.000,1,7,1,0,1,1,1,1,0,0,sideway,3.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1768282080000,2026.01.13 05:28,363093,1,1,1,-1,1,0,4601.10800,4596.62563,4594.77631,0.91757,42.279,18.000,1,8,1,0,1,1,1,1,0,0,sideway,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1768282140000,2026.01.13 05:29,363094,1,1,2,-1,1,0,4601.41100,4596.97043,4594.84193,0.92336,46.977,18.000,1,7,1,0,1,0,1,1,0,0,deferred,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1768282200000,2026.01.13 05:30,363095,1,1,3,-1,1,0,4596.02500,4597.31201,4594.91000,1.31721,46.868,18.000,1,0,0,0,1,0,0,1,0,0,price,62.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price
1768282260000,2026.01.13 05:31,363096,1,1,4,-1,1,0,4590.63200,4597.21301,4594.92155,1.66779,42.453,18.000,1,0,0,0,1,0,0,1,0,0,price,96.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price
1768282320000,2026.01.13 05:32,363097,1,1,5,-1,1,0,4588.95400,4596.70678,4594.87710,1.77286,37.598,18.000,1,0,0,0,1,0,0,1,0,0,price,96.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price
1768284480000,2026.01.13 06:08,363133,1,-1,-1,0,0,1,4589.55400,4592.02958,4593.90784,1.41443,31.571,18.000,1,7,1,1,0,0,1,1,1,0,fired,0.00,65.00,20.00,90.00,1,0,68.67,102.08,0,0,BLOCK:min_entry_pctile
1768290060000,2026.01.13 07:41,363226,1,-1,-1,0,0,1,4580.34100,4583.70919,4587.14655,1.61179,31.518,18.000,1,7,1,0,0,1,1,1,0,0,sideway,53.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1768290120000,2026.01.13 07:42,363227,1,-1,-1,1,0,1,4580.30100,4583.45010,4587.07603,1.69057,33.046,18.000,1,7,1,0,0,0,1,1,0,0,deferred,59.38,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1768290180000,2026.01.13 07:43,363228,1,-1,-1,2,0,1,4580.72100,4583.20786,4587.00582,1.50814,34.371,18.000,1,7,1,0,0,0,1,1,0,0,deferred,31.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1768290240000,2026.01.13 07:44,363229,1,-1,-1,3,0,1,4580.33400,4583.01657,4586.94069,1.55500,33.042,18.000,1,8,1,1,0,1,1,1,0,0,sideway,37.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1768290300000,2026.01.13 07:45,363230,1,-1,-1,4,0,1,4579.82700,4582.81021,4586.87223,1.44129,31.890,18.000,1,8,1,1,0,1,1,1,0,0,sideway,21.88,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1768290360000,2026.01.13 07:46,363231,1,-1,-1,5,0,1,4578.52700,4582.58074,4586.79922,1.52529,33.896,18.000,1,8,1,1,0,1,1,1,0,0,sideway,25.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1768290420000,2026.01.13 07:47,363232,1,-1,-1,6,0,1,4578.19300,4582.26891,4586.71350,1.49207,35.635,18.000,1,7,1,1,0,0,1,1,0,0,deferred,18.75,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1768290480000,2026.01.13 07:48,363233,1,-1,-1,7,0,1,4578.55900,4581.95538,4586.62520,1.46743,37.388,18.000,1,7,1,1,0,0,1,1,0,0,deferred,12.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1768290540000,2026.01.13 07:49,363234,1,-1,-1,8,0,1,4579.12600,4581.69412,4586.54162,1.51329,34.423,18.000,1,6,1,1,0,0,1,1,0,0,deferred,15.63,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1768290600000,2026.01.13 07:50,363235,1,-1,-1,9,0,1,4578.74500,4581.49657,4586.46477,1.50900,32.940,18.000,1,6,1,1,0,0,1,1,0,0,deferred,12.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1768290660000,2026.01.13 07:51,363236,1,-1,-1,10,0,1,4579.82800,4581.28491,4586.38477,1.51593,30.016,18.000,1,3,0,1,0,0,1,1,0,0,tq,9.38,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:tq
1768290720000,2026.01.13 07:52,363237,1,-1,-1,11,0,1,4578.64500,4581.17284,4586.31683,1.63493,26.349,18.000,1,6,1,1,0,0,1,1,0,0,deferred,37.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1768290780000,2026.01.13 07:53,363238,1,-1,-1,12,0,1,4578.89900,4580.97839,4586.23733,1.46014,23.170,18.000,1,4,0,1,0,0,1,1,0,0,tq,3.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:tq
1768290840000,2026.01.13 07:54,363239,1,-1,-1,13,0,1,4577.65500,4580.81844,4586.16128,1.37100,23.197,18.000,1,6,1,1,0,0,1,1,0,0,deferred,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1768290900000,2026.01.13 07:55,363240,1,-1,-1,14,0,1,4577.80100,4580.57510,4586.07313,1.24200,23.220,18.000,1,6,1,1,0,0,1,1,0,0,deferred,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1768290960000,2026.01.13 07:56,363241,1,-1,-1,15,0,1,4579.03800,4580.36171,4585.98741,1.30893,21.864,18.000,1,3,0,1,0,0,1,1,0,0,tq,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:tq
1768291020000,2026.01.13 07:57,363242,1,-1,-1,16,0,1,4580.24200,4580.25988,4585.91540,1.30393,23.031,18.000,1,3,0,1,0,0,1,1,0,0,tq,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:tq
1768291080000,2026.01.13 07:58,363243,1,-1,-1,17,0,1,4581.90800,4580.25851,4585.85661,1.36143,26.290,18.000,1,0,0,1,0,1,0,1,0,0,sideway,3.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1768291140000,2026.01.13 07:59,363244,1,-1,-1,18,0,1,4580.57200,4580.38539,4585.81569,1.36479,29.556,18.000,1,0,0,1,0,0,0,1,0,0,price,3.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price
1768291200000,2026.01.13 08:00,363245,1,-1,-1,19,0,1,4580.64600,4580.39975,4585.76135,1.47186,30.347,18.000,1,0,0,1,0,0,0,1,0,0,price,15.63,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price
1768291260000,2026.01.13 08:01,363246,1,-1,-1,20,0,1,4580.69100,4580.41869,4585.70834,1.54171,31.033,18.000,1,0,0,1,0,0,0,1,0,0,price,21.88,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price
1768291320000,2026.01.13 08:02,363247,1,-1,-1,21,0,1,4582.60900,4580.43963,4585.65635,1.60279,32.968,18.000,1,0,0,1,0,1,0,1,0,0,sideway,56.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1768291380000,2026.01.13 08:03,363248,1,-1,-1,22,0,1,4583.82500,4580.60651,4585.62477,1.66664,36.407,18.000,1,0,0,1,0,0,0,1,0,0,price,65.63,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price
1768291440000,2026.01.13 08:04,363249,1,-1,-1,23,0,1,4585.10100,4580.85409,4585.60612,1.67050,40.593,18.000,1,0,0,0,0,0,0,1,0,0,price,65.63,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price
1768291500000,2026.01.13 08:05,363250,1,-1,-1,24,0,1,4586.33600,4581.18077,4585.60088,1.61786,45.096,18.000,1,0,0,0,0,0,0,1,0,0,price,56.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price
1768291560000,2026.01.13 08:06,363251,1,-1,-1,25,0,1,4586.54500,4581.57733,4585.60850,1.67550,49.402,18.000,1,0,0,0,0,0,0,1,0,0,price,65.63,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price
1768291620000,2026.01.13 08:07,363252,1,-1,-1,26,0,1,4586.28700,4581.95946,4585.61821,1.67721,52.780,18.000,1,0,0,0,0,0,0,1,0,0,price,65.63,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price
1768291680000,2026.01.13 08:08,363253,1,-1,-1,27,0,1,4585.73400,4582.29234,4585.62514,1.73414,53.059,18.000,1,0,0,0,0,0,0,1,0,0,price,78.13,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price
1768293840000,2026.01.13 08:44,363289,1,1,0,-1,1,0,4593.62500,4592.11416,4587.27494,1.79171,26.530,18.000,1,7,1,0,1,0,1,1,1,1,fired,40.63,65.00,20.00,90.00,1,0,98.61,102.08,0,0,BLOCK:min_entry_pctile
1768306500000,2026.01.13 12:15,363500,1,-1,-1,0,0,1,4583.52900,4586.22632,4586.95676,1.06721,43.132,18.000,1,8,1,1,0,0,1,1,1,0,fired,3.13,65.00,20.00,90.00,1,0,54.78,102.08,0,0,BLOCK:min_entry_pctile
1768309320000,2026.01.13 13:02,363547,1,1,0,-1,1,0,4594.74900,4589.55750,4586.61209,1.76321,59.260,18.000,1,8,1,0,1,0,1,1,1,1,fired,93.75,65.00,20.00,90.00,0,1,125.41,102.08,0,0,HIGH_RISK_ROUTE
1768366860000,2026.01.14 05:01,364443,1,1,0,-1,1,0,4638.40200,4628.83851,4622.48597,1.65321,21.447,18.000,1,6,1,0,1,0,1,1,1,1,fired,96.88,65.00,20.00,90.00,0,1,242.10,102.08,0,0,HIGH_RISK_ROUTE
1768371960000,2026.01.14 06:26,364528,1,1,0,-1,1,0,4634.17400,4631.51749,4628.39383,1.60579,22.279,18.000,1,6,1,0,0,0,1,1,1,1,fired,0.00,65.00,20.00,90.00,1,0,90.06,102.08,0,0,BLOCK:min_entry_pctile
1768373820000,2026.01.14 06:57,364559,1,1,0,-1,1,0,4634.80200,4632.08683,4629.25390,1.52543,27.651,18.000,1,8,1,0,0,0,1,1,1,1,fired,0.00,65.00,20.00,90.00,1,0,86.58,102.08,0,0,BLOCK:min_entry_pctile
1768379520000,2026.01.14 08:32,364654,1,-1,-1,0,0,1,4626.67000,4626.94668,4630.74663,2.13500,25.967,18.000,1,5,1,1,0,0,1,1,1,0,fired,25.00,65.00,20.00,90.00,1,0,64.51,102.08,0,0,BLOCK:min_entry_pctile
1768381200000,2026.01.14 09:00,364682,1,1,0,-1,1,0,4634.65900,4633.28711,4631.31810,1.23271,31.854,18.000,1,3,0,0,1,0,1,1,0,0,tq,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:tq
1768381260000,2026.01.14 09:01,364683,1,1,1,-1,1,0,4634.11200,4633.39264,4631.35272,1.16300,31.809,18.000,1,3,0,0,1,0,1,1,0,0,tq,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:tq
1768381320000,2026.01.14 09:02,364684,1,1,2,-1,1,0,4634.57100,4633.44797,4631.38132,1.12007,30.364,18.000,1,2,0,0,1,0,1,1,0,0,tq,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:tq
1768381380000,2026.01.14 09:03,364685,1,1,3,-1,1,0,4633.99200,4633.53436,4631.41437,1.07629,29.111,18.000,1,2,0,0,1,0,1,1,0,0,tq,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:tq
1768381440000,2026.01.14 09:04,364686,1,1,4,-1,1,0,4634.60700,4633.56956,4631.44108,1.09029,30.250,18.000,1,3,0,0,1,0,1,1,0,0,tq,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:tq
1768381500000,2026.01.14 09:05,364687,1,1,5,-1,1,0,4636.50300,4633.64937,4631.47389,1.17129,27.392,18.000,1,7,1,0,1,0,1,1,1,1,fired,6.25,65.00,20.00,90.00,1,0,78.80,102.08,0,0,BLOCK:min_entry_pctile
1768391940000,2026.01.14 11:59,364861,1,-1,-1,0,0,1,4630.43600,4630.03242,4632.41352,1.65436,25.387,18.000,1,0,0,1,0,0,0,1,0,0,price,50.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price
1768392000000,2026.01.14 12:00,364862,1,-1,-1,1,0,1,4632.40900,4630.06347,4632.39302,1.88029,23.416,18.000,1,0,0,1,0,0,0,1,0,0,price,68.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price
1768392120000,2026.01.14 12:02,364864,1,-1,-1,3,0,1,4635.97300,4630.45498,4632.39935,2.10714,22.512,18.000,1,0,0,1,0,1,0,1,0,0,sideway,96.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1768392180000,2026.01.14 12:03,364865,1,-1,-1,4,0,1,4634.93200,4630.87944,4632.43639,2.13786,23.209,18.000,1,0,0,1,0,0,0,1,0,0,price,93.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price
1768392240000,2026.01.14 12:04,364866,1,-1,-1,5,0,1,4634.78100,4631.19118,4632.46225,1.97964,22.713,18.000,1,0,0,0,0,0,0,1,0,0,price,81.25,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price
1768392300000,2026.01.14 12:05,364867,1,-1,-1,6,0,1,4636.76700,4631.46732,4632.48628,2.05757,24.769,18.000,1,0,0,0,0,0,0,1,0,0,price,87.50,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price
1768392360000,2026.01.14 12:06,364868,1,-1,-1,7,0,1,4635.42700,4631.87498,4632.53064,1.99757,26.551,18.000,1,0,0,0,0,0,0,1,0,0,price,84.38,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price
1768392420000,2026.01.14 12:07,364869,1,-1,-1,8,0,1,4636.03900,4632.14822,4632.56065,2.03800,27.814,18.000,1,0,0,0,0,0,0,1,0,0,price,81.25,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price
1768392780000,2026.01.14 12:13,364875,1,1,0,-1,1,0,4637.22800,4634.00629,4632.82906,1.80214,40.433,18.000,1,7,1,0,1,1,1,1,0,0,sideway,53.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1768392900000,2026.01.14 12:15,364877,1,1,2,-1,1,0,4634.53200,4634.37464,4632.90518,1.67643,32.694,18.000,1,4,0,0,1,1,1,1,0,0,sideway,46.88,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1768392960000,2026.01.14 12:16,364878,1,1,3,-1,1,0,4634.92500,4634.38675,4632.92203,1.65136,30.983,18.000,1,4,0,0,1,1,1,1,0,0,sideway,43.75,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1768395540000,2026.01.14 12:59,364921,1,1,46,-1,1,0,4638.94800,4635.80554,4633.98935,1.62071,26.177,18.000,1,0,0,0,0,1,1,1,0,0,sideway,93.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1768395600000,2026.01.14 13:00,364922,1,1,47,-1,1,0,4636.32800,4636.04726,4634.04073,2.05743,27.644,18.000,1,0,0,0,0,1,1,1,0,0,sideway,96.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1768395660000,2026.01.14 13:01,364923,1,1,48,-1,1,0,4636.99400,4636.06886,4634.06443,2.10807,28.915,18.000,1,0,0,0,0,1,1,1,0,0,sideway,93.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1768396140000,2026.01.14 13:09,364931,1,1,56,-1,1,0,4629.90900,4635.28686,4634.10935,3.42193,20.158,18.000,1,0,0,0,0,1,0,1,0,0,sideway,96.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1768397760000,2026.01.14 13:36,364958,1,-1,-1,0,0,1,4629.10700,4631.62934,4633.37092,3.41843,20.395,18.000,1,6,1,0,0,1,1,1,0,0,sideway,81.25,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1768398120000,2026.01.14 13:42,364964,1,-1,-1,6,0,1,4635.67400,4631.84762,4633.29280,3.45050,18.981,18.000,1,0,0,0,0,1,0,1,0,0,sideway,68.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1768398180000,2026.01.14 13:43,364965,1,-1,-1,7,0,1,4636.61200,4632.14196,4633.31747,3.01964,23.144,18.000,1,0,0,0,0,1,0,1,0,0,sideway,40.63,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1768398240000,2026.01.14 13:44,364966,1,-1,-1,8,0,1,4636.68000,4632.48581,4633.35161,3.00329,25.050,18.000,1,0,0,0,0,1,0,1,0,0,sideway,40.63,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1768398300000,2026.01.14 13:45,364967,1,-1,-1,9,0,1,4635.63800,4632.80844,4633.38611,2.83121,25.806,18.000,1,0,0,0,0,1,0,1,0,0,sideway,31.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1768398360000,2026.01.14 13:46,364968,1,-1,-1,10,0,1,4635.56100,4633.02610,4633.40944,2.74393,26.462,18.000,1,0,0,0,0,1,0,1,0,0,sideway,15.63,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1768399740000,2026.01.14 14:09,364991,1,1,0,-1,1,0,4633.01000,4634.56604,4633.70955,2.40479,27.094,18.000,1,0,0,0,0,1,0,1,0,0,sideway,43.75,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1768399800000,2026.01.14 14:10,364992,1,1,1,-1,1,0,4631.75000,4634.44634,4633.70230,2.41550,27.692,18.000,1,0,0,0,0,1,0,1,0,0,sideway,46.88,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1768399860000,2026.01.14 14:11,364993,1,1,2,-1,1,0,4632.87600,4634.23893,4633.68207,2.49243,29.440,18.000,1,0,0,0,0,1,0,1,0,0,sideway,50.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1768400400000,2026.01.14 14:20,365002,1,1,11,-1,1,0,4637.08000,4634.00501,4633.68744,2.46029,30.666,18.000,1,10,1,0,0,1,1,1,0,0,sideway,46.88,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1768401060000,2026.01.14 14:31,365013,1,1,22,-1,1,0,4628.14500,4634.61864,4633.85546,2.15264,27.375,18.000,1,0,0,0,0,1,0,1,0,0,sideway,31.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1768401120000,2026.01.14 14:32,365014,1,1,23,-1,1,0,4628.83300,4634.12067,4633.79629,2.29979,29.458,18.000,1,0,0,0,0,1,0,1,0,0,sideway,46.88,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1768401360000,2026.01.14 14:36,365018,1,-1,-1,0,0,1,4627.26500,4632.54510,4633.57888,3.00636,25.550,18.000,1,7,1,0,0,1,1,1,0,0,sideway,96.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1768401420000,2026.01.14 14:37,365019,1,-1,-1,1,0,1,4627.42400,4632.13894,4633.51345,3.07029,25.156,18.000,1,7,1,0,0,1,1,1,0,0,sideway,93.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1768401480000,2026.01.14 14:38,365020,1,-1,-1,2,0,1,4624.54400,4631.77625,4633.45035,3.35336,27.375,18.000,1,8,1,0,0,1,1,1,0,0,sideway,96.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1768401540000,2026.01.14 14:39,365021,1,-1,-1,3,0,1,4618.61500,4631.21993,4633.35806,3.77471,30.602,18.000,1,9,1,0,0,1,1,1,0,0,sideway,96.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1768401600000,2026.01.14 14:40,365022,1,-1,-1,4,0,1,4621.76500,4630.25032,4633.20528,4.08786,33.400,18.000,1,9,1,0,0,1,1,1,0,0,sideway,96.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1768401660000,2026.01.14 14:41,365023,1,-1,-1,5,0,1,4621.48400,4629.59760,4633.08673,4.15829,34.519,18.000,1,8,1,0,0,0,1,1,0,0,deferred,93.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1768401720000,2026.01.14 14:42,365024,1,-1,-1,6,0,1,4617.50900,4628.97348,4632.96649,4.45457,37.111,18.000,1,8,1,0,0,0,1,1,0,0,deferred,96.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1768401780000,2026.01.14 14:43,365025,1,-1,-1,7,0,1,4616.38000,4628.09159,4632.80631,4.42543,40.648,18.000,1,9,1,0,0,0,1,1,0,0,deferred,93.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1768401840000,2026.01.14 14:44,365026,1,-1,-1,8,0,1,4619.05000,4627.19070,4632.63609,4.33864,40.039,18.000,1,7,1,1,0,0,1,1,0,0,deferred,87.50,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1768401900000,2026.01.14 14:45,365027,1,-1,-1,9,0,1,4615.95900,4626.56449,4632.49530,4.42914,39.736,18.000,1,8,1,1,0,0,1,1,0,0,deferred,87.50,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1768401960000,2026.01.14 14:46,365028,1,-1,-1,10,0,1,4619.61700,4625.74869,4632.32394,4.51993,39.221,18.000,1,7,1,1,0,0,1,1,0,0,deferred,84.38,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1768402020000,2026.01.14 14:47,365029,1,-1,-1,11,0,1,4618.94200,4625.27702,4632.19226,4.41771,38.775,18.000,1,7,1,1,0,0,1,1,0,0,deferred,81.25,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1768402080000,2026.01.14 14:48,365030,1,-1,-1,12,0,1,4608.85700,4624.78971,4632.05495,4.79736,40.863,18.000,1,7,1,1,0,0,1,1,0,0,deferred,96.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1768402140000,2026.01.14 14:49,365031,1,-1,-1,13,0,1,4607.80300,4623.56412,4631.81456,4.88443,43.195,18.000,1,8,1,1,0,0,1,1,0,0,deferred,93.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1768402200000,2026.01.14 14:50,365032,1,-1,-1,14,0,1,4609.39200,4622.35172,4631.56574,5.00100,45.619,18.000,1,7,1,1,0,0,1,1,0,0,deferred,90.63,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1768402260000,2026.01.14 14:51,365033,1,-1,-1,15,0,1,4612.54800,4621.35482,4631.33596,4.96093,43.072,18.000,1,7,1,1,0,0,1,1,0,0,deferred,87.50,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1768402320000,2026.01.14 14:52,365034,1,-1,-1,16,0,1,4613.16200,4620.67737,4631.14126,4.61157,39.875,18.000,1,7,1,1,0,0,1,1,0,0,deferred,68.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred
